id,tokens,intent
213,what are the fares for flights between atlanta and dfw provided by delta airlines,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
2291,show me all flights from dallas to pittsburgh on monday which leave after 8 o'clock pm,AskFlight
5040,i would like to find a flight that goes from la guardia airport to san jose i would like the flight to be on united airlines and arrive in san jose around 10 pm,"AskFlight, AskFlightWithAirline"
5094,how much does it cost to fly on twa from columbus to milwaukee,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
302,all flights and fares from denver to pittsburgh on us air number 1039 on a thursday,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
4504,what is the cheapest first class fare from cleveland to miami on us air on february twenty fourth,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
269,show me the cheapest round trip fare from san francisco to houston on february twenty eighth 1994,"AskFlight, AskFlightWithCost"
5388,please show flights arriving in philadelphia from denver,AskFlight
2988,please list all flights on northwest and united airlines that go to denver,"AskFlight, AskFlightWithAirline"
3313,show me the list of flights from philadelphia to denver that leave in the afternoon,AskFlight
4691,what does it cost to fly from boston to oakland on united airlines,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
786,what is the lowest cost fare that delta has between boston and san francisco,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
5400,what are the flights from boston to baltimore,AskFlight
5134,july seventh what is the cost of a round trip ticket traveling first class on united airlines leaving from denver going to baltimore,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
2655,what's the cheapest flight from pittsburgh to san francisco on friday,"AskFlight, AskFlightWithCost"
2947,what is the fare from boston to oakland on united airlines,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
4690,what is the airfare between denver and pittsburgh,"AskFlight, AskFlightWithCost"
2793,show me round trip fares from san jose to salt lake city,AskFlight
,what are the fares between dfw and dallas in the evening,"AskFlight, AskFlightWithCost"
1919,show me the prices of first class tickets on us air round trip from cleveland to miami,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
2468,i'd like to know the shortest trip between boston and san francisco,AskFlight
2222,show me the cheapest one way flights from dallas to san francisco leaving dallas after 4 pm,"AskFlight, AskFlightWithCost"
4557,first class american flight from philadelphia to dallas on wednesday,"AskFlight, AskFlightWithAirline"
659,what flight goes from denver to baltimore first class on united airlines arriving on may seventh,"AskFlight, AskFlightWithAirline"
2195,i want to go from denver to atlanta round trip and make a stop at pittsburgh is this possible,AskFlight
3112,show delta airlines flights from boston to salt lake city,"AskFlight, AskFlightWithAirline"
4326,information on american airline flights from washington to philadelphia early morning times of flight,"AskFlight, AskFlightWithAirline"
2937,how much does it cost to fly on american from dallas to baltimore,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
4848,tell me about flights from indianapolis to houston,AskFlight
3035,show flights from pittsburgh to oakland on us airlines with fare information,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
4716,what are the flights and prices from la to charlotte for monday morning,"AskFlight, AskFlightWithCost"
214,does eastern airlines fly early in the morning between logan and bwi,"AskFlight, AskFlightWithAirline"
4527,all flights pittsburgh to baltimore on thursday arrival by 10 am,AskFlight
3089,does united airlines fly from boston to dallas fort worth,"AskFlight, AskFlightWithAirline"
2968,list the fares of us air flights from boston to philadelphia,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
3492,flights from san jose to st. paul,AskFlight
3153,i'd like a morning flight from newark to los angeles,AskFlight
2739,what is the fare going from atlanta to boston one way on november seventh,"AskFlight, AskFlightWithCost"
2527,weekday flights from san francisco to denver,AskFlight
1190,what kind of airplanes are used by delta airlines flying between washington and denver,"AskFlight, AskFlightWithAirline"
566,i would like information for flights from baltimore to dallas on early tuesday morning,AskFlight
2564,show me the cheapest fares from san diego to miami one way,"AskFlight, AskFlightWithCost"
1561,what are the flights from las vegas to burbank also on saturday may twenty two,AskFlight
5038,i'm going to leave philadelphia and i want to go to san francisco and i want to fly first class american and i want a stop in dallas can you please tell me what type of aircraft you will be flying,"AskFlight, AskFlightWithAirline"
2606,what's the cheapest round trip fare between dallas and baltimore,"AskFlight, AskFlightWithCost"
768,give me the least expensive first class round trip ticket on us air from cleveland to miami,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
4578,i would like an american flight from toronto to san diego with a stopover in denver please,"AskFlight, AskFlightWithAirline"
698,now i'd like a schedule for the flights on tuesday morning from oakland no from dallas fort worth to atlanta,AskFlight
5250,what are the flights for united airlines on september twentieth in the morning,"AskFlight, AskFlightWithAirline"
887,show me the flights from boston to pittsburgh on wednesday or thursday,AskFlight
1010,what flights from pittsburgh to atlanta on wednesday morning serves breakfast,AskFlight
1645,what's the cheapest round trip flight on twa from columbus to st. paul,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
3719,i need a flight from philadelphia to denver on sunday,AskFlight
4402,what are the least expensive flights from denver to atlanta,"AskFlight, AskFlightWithCost"
3728,i need a flight from pittsburgh to new york city,AskFlight
797,what is the most expensive one way fare from boston to atlanta on american airlines,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
302,all flights and fares from denver to pittsburgh on us air number 1039 on a thursday,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
2634,i'd like to find the cheapest flight from boston to san francisco,"AskFlight, AskFlightWithCost"
2895,i would like a flight on continental airlines on august twentieth from washington to pittsburgh,"AskFlight, AskFlightWithAirline"
2923,fares and flights from baltimore to philadelphia,"AskFlight, AskFlightWithCost"
1826,is there a continental flight leaving from las vegas to new york nonstop,"AskFlight, AskFlightWithAirline"
1034,i want to fly from miami to chicago on american airlines and arrive at around 5 o'clock in the afternoon show me all flights,"AskFlight, AskFlightWithAirline"
4900,what are the fares for flights between atlanta and dfw provided by american airlines,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
4263,show me the flights from pittsburgh to dallas,AskFlight
3194,i would like information on flights leaving atlanta in the afternoon arriving in dallas,AskFlight
3551,show all united flights between boston and philadelphia,"AskFlight, AskFlightWithAirline"
2588,give me the cheapest round trip flight from dallas to baltimore,"AskFlight, AskFlightWithCost"
3041,list all us air flights from miami to cleveland leaving on sunday afternoon,"AskFlight, AskFlightWithAirline"
1026,i'd like a flight from columbus to phoenix stopping in cincinnati and serving dinner what's available,AskFlight
1525,what's the cheapest fare for a round trip from indianapolis to orlando on december twenty seventh,"AskFlight, AskFlightWithCost"
2603,what's the cheapest of the dallas to atlanta flights which are after 2 in the afternoon,"AskFlight, AskFlightWithCost"
2976,give me the flights from phoenix to milwaukee on wednesday on american airlines,"AskFlight, AskFlightWithAirline"
2924,what is the airfare for flights from denver to pittsburgh on delta airline,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
4900,what are the fares for flights between atlanta and dfw provided by american airlines,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
3005,american airlines from phoenix to milwaukee,"AskFlight, AskFlightWithAirline"
5239,what is the cost for a one way trip from pittsburgh to atlanta,"AskFlight, AskFlightWithCost"
1340,i would like information on flights from pittsburgh to baltimore arriving in baltimore before 10 am on thursday,AskFlight
4730,what flights are there from boston to denver on monday morning,AskFlight
1249,i need a flight on united airlines from la guardia to san jose,"AskFlight, AskFlightWithAirline"
2924,what is the airfare for flights from denver to pittsburgh on delta airline,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
1872,show business class fares from san francisco to denver on united airlines,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
5091,how much does it cost to fly from columbus to st. louis round trip on twa,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
4431,a breakfast flight from denver to san francisco please,AskFlight
2371,i would like to know flights on june fifteenth from long beach to columbus after 12 noon please,AskFlight
4267,show me all flights from atlanta to washington with prices,"AskFlight, AskFlightWithCost"
786,what is the lowest cost fare that delta has between boston and san francisco,"AskFlight, AskFlightWithCost, AskFlightWithAirline"
3058,what are the afternoon flights leaving from dallas to san francisco on american airlines,"AskFlight, AskFlightWithAirline"
4289,what flights between dfw and oakland arrive in oakland between 1133 am and 43 pm,AskFlight
2759,find travel arrangements for a one way flight from san francisco to dallas,AskFlight
