id,tokens,intent
3109,list american airlines flights from san jose to dallas friday afternoon,Flight
1523,what are the flights from kansas city to burbank on saturday may twenty two on southwest,Flight
961,give me the saturday morning flights on continental that have meals from chicago to minneapolis,Flight
4884,what does ap 57 mean,NoFlight
3872,show me all flights from baltimore to dallas,Flight
1113,is there a flight between washington dc and san francisco on us air at 8 am,Flight
5516,i need a flight from Pittsburgh to Newark on monday .,Flight
368,what's the airport at orlando,NoFlight
4618,show first flight from philadelphia to dallas,Flight
3671,show me flights from philadelphia to oakland on friday,Flight
244,how much is a limousine between dallas fort worth international airport and dallas,NoFlight
4025,what are the flights from boston to orlando,Flight
544,is there a flight from atlanta to san francisco which connects in dallas,Flight
2857,i would like a flight from pittsburgh to san francisco on august twentieth,Flight
857,ground transportation for st. paul,NoFlight
3321,list flights from philadelphia to atlanta friday am,Flight
1640,what airline is us,NoFlight
4842,what flights are there from indianapolis to orlando,Flight
2756,hi could i get a one way ticket from milwaukee to orlando,Flight
3683,flights on friday from newark to tampa,Flight
1975,what flights are available between boston and washington arriving in washington at 630,Flight
2976,give me the flights from phoenix to milwaukee on wednesday on american airlines,Flight
228,list the cities from which northwest flies,NoFlight
5479,list flights from Cleveland .,Flight
3550,which delta flights fly from boston to philadelphia,Flight
532,are there any direct flights from atlanta to philadelphia arriving in philadelphia about 12 noon,Flight
3189,monday morning i would like to fly from columbus to indianapolis,Flight
418,show me all flights arriving at love field from other airports,Flight
3999,i'd like to fly from cleveland to dallas,Flight
2776,what is the price of a one way fare from boston to denver on continental airlines,Flight
964,what is the earliest flight from boston to oakland that serves a meal,Flight
2305,i need a flight from san francisco to boston that leaves after 8 pm,Flight
389,what is the smallest aircraft that flies from pittsburgh to baltimore arriving may seventh,NoFlight
631,i would like to see the daily flights from baltimore to philadelphia,Flight
4556,how much is a first class ticket from baltimore to san francisco,Flight
3572,what flights from pittsburgh to newark on monday,Flight
5128,what's the cheapest first class airfare from pittsburgh to san francisco,Flight
668,how many first class flights does united airlines have departing from boston today,Flight
4557,first class american flight from philadelphia to dallas on wednesday,Flight
5482,Indianapolis to Seattle .,Flight
4954,do you have a twa flight leaving early in the morning to san francisco from denver,Flight
388,what is the smallest aircraft available flying from pittsburgh to baltimore arriving on may seventh,NoFlight
3240,i need a flight from pittsburgh to los angeles thursday evening,Flight
2452,what is the earliest flight that i can take from boston to baltimore,Flight
3945,what flights from toronto to philadelphia,Flight
185,show me a list of rental car fares at boston airport,NoFlight
554,show flights on us air from pittsburgh to oakland connecting through denver,Flight
2864,please list all the flights from kansas city to chicago on june sixteenth,Flight
2126,which northwest flights stop in denver before noon,Flight
1048,what flights from denver to pittsburgh arrive before 8 in the morning,Flight
2057,what ground transportation is there from denver,NoFlight
1602,what does co mean,NoFlight
186,explain restriction ap please,NoFlight
5111,what airlines fly between boston and san francisco,NoFlight
3775,i need information on a flight from washington to fort worth,Flight
5383,i'd like to see all the flights from boston to philadelphia,Flight
718,show me times for flights from san francisco to atlanta,Flight
2310,show me flights from san francisco to denver after 4 pm,Flight
1380,what flights go from boston to pittsburgh after 6 o'clock next tuesday,Flight
2429,i need to fly from nashville to tacoma first thing in the morning what is there,Flight
1716,i would like to fly from dallas to san francisco on saturday and arrive in san francisco before 4 pm,Flight
3532,give me the continental flights from chicago to seattle on friday,Flight
1709,which flights depart burbank after noon and arrive in denver by 6 pm,Flight
1807,what airlines leave from washington,NoFlight
2507,i would like a flight as early as possible in the day leaving from boston and to denver,Flight
5203,what are the latest flights from boston to dallas on the evening of july seventh,Flight
1300,can i get a flight today from san francisco to detroit michigan,Flight
375,which flight between pittsburgh and baltimore on july nineteenth has the smallest seating capacity,Flight
4036,show me all the flights from philadelphia to newark,Flight
4874,and now show me ground transportation that i could get in boston late night,NoFlight
478,what is the fare on the thrift economy flight from boston to san francisco,Flight
3117,what afternoon flights are available from atlanta to san francisco,Flight
2164,which united airlines flights go through denver,Flight
4050,how do i get from boston to pittsburgh,Flight
921,what does the fare code qx mean,NoFlight
1623,what classes of service does twa have,NoFlight
820,is there ground transportation from the milwaukee airport to the downtown area,NoFlight
5006,could you please find me a nonstop flight from atlanta to baltimore on a boeing 757 arriving at 7 pm,Flight
920,what does code y stand for,NoFlight
4429,what is a d9s,NoFlight
3000,does united airlines fly from denver to baltimore,NoFlight
949,what flights from st. paul to kansas city on friday with a meal,Flight
1689,what are my choices of flights to get from charlotte to minneapolis arriving about 7 pm in minneapolis,Flight
3971,show me the flights from pittsburgh to philadelphia,Flight
3929,what flights leave from nashville to milwaukee,Flight
4803,what about flights from boston to san diego,Flight
4685,what are the flights from san jose to nashville on thursday the twentieth,Flight
4082,show me all flights from pittsburgh to dallas,Flight
4219,show me all the flights from philadelphia to cincinnati,Flight
4143,how can i get from the airport in pittsburgh to downtown,NoFlight
1291,is there a flight tomorrow morning from columbus to nashville,Flight
